,Date,Temp,Rain,Month,Year
13889,26/01/2000,21.6,0,1,2000
13890,27/01/2000,22.5,0,1,2000
13891,28/01/2000,20,0,1,2000
13892,29/01/2000,19.3,0,1,2000
13893,30/01/2000,18.4,1,1,2000
13894,31/01/2000,20,0,1,2000
13895,01/02/2000,20.6,0.1,2,2000
13896,02/02/2000,22,0,2,2000
13897,03/02/2000,20.3,0,2,2000
13898,04/02/2000,20.2,0,2,2000
13899,05/02/2000,21.7,0,2,2000
13900,06/02/2000,21.4,0,2,2000
13901,07/02/2000,20.5,0,2,2000
13902,08/02/2000,22.6,0,2,2000
13903,09/02/2000,23,0,2,2000
13904,10/02/2000,21.4,0.1,2,2000
13905,11/02/2000,24.2,0,2,2000
13906,12/02/2000,19.5,0,2,2000
13907,13/02/2000,21,0,2,2000
13908,14/02/2000,21.8,0,2,2000
13909,15/02/2000,18.6,0,2,2000
13910,16/02/2000,21.5,0,2,2000
13911,17/02/2000,23.7,0,2,2000
13912,18/02/2000,25,0,2,2000
13913,19/02/2000,21.8,0,2,2000
13914,20/02/2000,19.3,0,2,2000
13915,21/02/2000,20.8,0,2,2000
13916,22/02/2000,23.8,0,2,2000
13917,23/02/2000,19.8,0,2,2000
13918,24/02/2000,23.3,0,2,2000
13919,25/02/2000,22.5,0,2,2000
13920,26/02/2000,22.4,0,2,2000
13921,27/02/2000,17.6,0,2,2000
13922,28/02/2000,24.3,0,2,2000
13923,29/02/2000,20.6,1,2,2000
13924,01/03/2000,16.8,0.2,3,2000
13925,02/03/2000,16.4,23.8,3,2000
13926,03/03/2000,19.2,1.6,3,2000
13927,04/03/2000,22.2,0,3,2000
13928,05/03/2000,26,2.3,3,2000
13929,06/03/2000,18.2,0,3,2000
13930,07/03/2000,16.5,0,3,2000
13931,08/03/2000,17.8,0,3,2000
13932,09/03/2000,19,0,3,2000
13933,10/03/2000,20,0,3,2000
13934,11/03/2000,20.3,0,3,2000
13935,12/03/2000,18.4,0,3,2000
13936,13/03/2000,18.5,0,3,2000
13937,14/03/2000,14.2,0,3,2000
13938,15/03/2000,18.4,0,3,2000
13939,16/03/2000,19.5,0,3,2000
13940,17/03/2000,21.4,0,3,2000
13941,18/03/2000,20.4,0,3,2000
13942,19/03/2000,21.4,0,3,2000
13943,20/03/2000,20.7,0,3,2000
13944,21/03/2000,20,0,3,2000
13945,22/03/2000,24.5,0,3,2000
13946,23/03/2000,20.2,0,3,2000
13947,24/03/2000,19.8,0.1,3,2000
13948,25/03/2000,17,0,3,2000
13949,26/03/2000,18.5,0,3,2000
13950,27/03/2000,15.6,0,3,2000
13951,28/03/2000,16.4,0,3,2000
13952,29/03/2000,15.7,0,3,2000
13953,30/03/2000,17,0,3,2000
13954,31/03/2000,17,0,3,2000
13955,01/04/2000,31.6,0,4,2000
13956,02/04/2000,18.8,0,4,2000
13957,03/04/2000,17,3.3,4,2000
13958,04/04/2000,17,0,4,2000
13959,05/04/2000,22.4,0,4,2000
13960,06/04/2000,21.2,0,4,2000
13961,07/04/2000,25,0,4,2000
13962,08/04/2000,18.6,0,4,2000
13963,09/04/2000,15.5,0,4,2000
13964,10/04/2000,15.7,0,4,2000
13965,11/04/2000,18,0,4,2000
13966,12/04/2000,18,0,4,2000
13967,13/04/2000,17.2,0,4,2000
13968,14/04/2000,19.5,0,4,2000
13969,15/04/2000,16,0,4,2000
13970,16/04/2000,15.7,0,4,2000
13971,17/04/2000,18,0,4,2000
13972,18/04/2000,22,0,4,2000
13973,19/04/2000,23.5,0,4,2000
13974,20/04/2000,25.2,0,4,2000
13975,21/04/2000,19,0,4,2000
13976,22/04/2000,16.2,0,4,2000
13977,23/04/2000,15,1.1,4,2000
13978,24/04/2000,17.5,0.7,4,2000
13979,25/04/2000,13.5,5.5,4,2000
13980,26/04/2000,15.2,0,4,2000
13981,27/04/2000,14.2,0,4,2000
13982,28/04/2000,22.5,0,4,2000
13983,29/04/2000,17,0,4,2000
13984,30/04/2000,17.6,0.3,4,2000
13985,01/05/2000,14.5,0.8,5,2000
13986,02/05/2000,14.5,0,5,2000
13987,03/05/2000,13.6,0,5,2000
13988,04/05/2000,17.8,0,5,2000
13989,05/05/2000,15,0,5,2000
13990,06/05/2000,17.6,0,5,2000
13991,07/05/2000,25,0,5,2000
13992,08/05/2000,17.1,0,5,2000
13993,09/05/2000,16.6,0,5,2000
13994,10/05/2000,14.4,0,5,2000
13995,11/05/2000,16,0,5,2000
13996,12/05/2000,20.7,0,5,2000
13997,13/05/2000,28.9,0,5,2000
13998,14/05/2000,28.2,0,5,2000
13999,15/05/2000,24.2,0,5,2000
14000,16/05/2000,21,0,5,2000
14001,17/05/2000,16.5,0,5,2000
14002,18/05/2000,17.5,0,5,2000
14003,19/05/2000,15.6,0,5,2000
14004,20/05/2000,16.8,0,5,2000
14005,21/05/2000,14.5,0.3,5,2000
14006,22/05/2000,14.4,1.8,5,2000
14007,23/05/2000,12.4,0,5,2000
14008,24/05/2000,15.9,0,5,2000
14009,25/05/2000,14,0.1,5,2000
14010,26/05/2000,17.2,0,5,2000
14011,27/05/2000,16,0,5,2000
14012,28/05/2000,13.6,0.8,5,2000
14013,29/05/2000,16.2,3.5,5,2000
14014,30/05/2000,15,10.5,5,2000
14015,31/05/2000,13.2,2.5,5,2000
14016,01/06/2000,16.6,4.8,6,2000
14017,02/06/2000,15.7,2.3,6,2000
14018,03/06/2000,16,0,6,2000
14019,04/06/2000,17.4,0,6,2000
14020,05/06/2000,24,0,6,2000
14021,06/06/2000,24.8,0,6,2000
14022,07/06/2000,20.7,0,6,2000
14023,08/06/2000,20.5,0,6,2000
14024,09/06/2000,18.2,0.7,6,2000
14025,10/06/2000,17.2,8.5,6,2000
14026,11/06/2000,13.5,0.4,6,2000
14027,12/06/2000,16.2,0,6,2000
14028,13/06/2000,19.8,0,6,2000
14029,14/06/2000,14.5,11.5,6,2000
14030,15/06/2000,13,0.4,6,2000
14031,16/06/2000,14.6,2.3,6,2000
14032,17/06/2000,14.5,0.7,6,2000
14033,18/06/2000,14.5,0,6,2000
14034,19/06/2000,16.5,0,6,2000
14035,20/06/2000,18.5,0,6,2000
14036,21/06/2000,16.8,6.3,6,2000
14037,22/06/2000,12.2,1.3,6,2000
14038,23/06/2000,13.6,0,6,2000
14039,24/06/2000,15,0,6,2000
14040,25/06/2000,17.2,0,6,2000
14041,26/06/2000,14.8,0,6,2000
14042,27/06/2000,14.2,0,6,2000
14043,28/06/2000,16.2,0,6,2000
14044,29/06/2000,20.2,0,6,2000
14045,30/06/2000,20.2,0,6,2000
14046,01/07/2000,15.5,0,7,2000
14047,02/07/2000,15.4,0,7,2000
14048,03/07/2000,22.6,0,7,2000
14049,04/07/2000,20,0,7,2000
14050,05/07/2000,17.7,0,7,2000
14051,06/07/2000,24.2,0,7,2000
14052,07/07/2000,21,0.1,7,2000
14053,08/07/2000,17,0,7,2000
14054,09/07/2000,14.8,2.8,7,2000
14055,10/07/2000,15.5,0.3,7,2000
14056,11/07/2000,15.6,0,7,2000
14057,12/07/2000,16.5,0,7,2000
14058,13/07/2000,14.5,12.8,7,2000
14059,14/07/2000,10.7,9.5,7,2000
14060,15/07/2000,8.4,1.5,7,2000
14061,16/07/2000,11,0,7,2000
14062,17/07/2000,15,0,7,2000
14063,18/07/2000,11.5,6.6,7,2000
14064,19/07/2000,10,1.7,7,2000
14065,20/07/2000,11.6,0,7,2000
14066,21/07/2000,13.2,0,7,2000
14067,22/07/2000,13.4,0,7,2000
14068,23/07/2000,14.8,0,7,2000
14069,24/07/2000,13.2,0.6,7,2000
14070,25/07/2000,16.2,0,7,2000
14071,26/07/2000,16.3,0,7,2000
14072,27/07/2000,14,0,7,2000
14073,28/07/2000,14.4,0,7,2000
14074,29/07/2000,13.5,0,7,2000
14075,30/07/2000,13.5,0,7,2000
14076,31/07/2000,19.4,0,7,2000
14077,01/08/2000,15.5,3.5,8,2000
14078,02/08/2000,11.7,4.3,8,2000
14079,03/08/2000,13.7,4,8,2000
14080,04/08/2000,14,5,8,2000
14081,05/08/2000,12.3,0.2,8,2000
14082,06/08/2000,16,0,8,2000
14083,07/08/2000,16.2,0,8,2000
14084,08/08/2000,15,0,8,2000
14085,09/08/2000,13.6,2.5,8,2000
14086,10/08/2000,14.5,0,8,2000
14087,11/08/2000,15.8,0,8,2000
14088,12/08/2000,15.6,0,8,2000
14089,13/08/2000,16.4,0,8,2000
14090,14/08/2000,17.5,0,8,2000
14091,15/08/2000,29.2,0,8,2000
14092,16/08/2000,16.2,0,8,2000
14093,17/08/2000,13.7,0,8,2000
14094,18/08/2000,14.6,0,8,2000
14095,19/08/2000,15.2,0,8,2000
14096,20/08/2000,13.9,1.3,8,2000
14097,21/08/2000,15,0.3,8,2000
14098,22/08/2000,16.4,0,8,2000
14099,23/08/2000,14.7,0,8,2000
14100,24/08/2000,17.2,0,8,2000
14101,25/08/2000,16.5,0,8,2000
14102,26/08/2000,16.7,0,8,2000
14103,27/08/2000,17.7,0,8,2000
14104,28/08/2000,15,0,8,2000
14105,29/08/2000,14,3.4,8,2000
14106,30/08/2000,15.4,0.5,8,2000
14107,31/08/2000,13.4,1.5,8,2000
14108,01/09/2000,14.2,0.3,9,2000
14109,02/09/2000,11.4,3,9,2000
14110,03/09/2000,11.6,0.6,9,2000
14111,04/09/2000,11.8,0.8,9,2000
14112,05/09/2000,15.4,0.2,9,2000
14113,06/09/2000,14.2,0.8,9,2000
14114,07/09/2000,16.2,0,9,2000
14115,08/09/2000,17,0,9,2000
14116,09/09/2000,13.1,4.8,9,2000
14117,10/09/2000,12.1,0,9,2000
14118,11/09/2000,13.8,0,9,2000
14119,12/09/2000,13.6,2.8,9,2000
14120,13/09/2000,9.5,2,9,2000
14121,14/09/2000,9.4,2.7,9,2000
14122,15/09/2000,14.7,0,9,2000
14123,16/09/2000,13.5,6,9,2000
14124,17/09/2000,15,3,9,2000
14125,18/09/2000,15.4,0,9,2000
14126,19/09/2000,17.5,0,9,2000
14127,20/09/2000,16,0,9,2000
14128,21/09/2000,18,0,9,2000
14129,22/09/2000,25.7,0,9,2000
14130,23/09/2000,16.4,7.3,9,2000
14131,24/09/2000,13.8,0.6,9,2000
14132,25/09/2000,12.8,0.7,9,2000
14133,26/09/2000,15.6,0.1,9,2000
14134,27/09/2000,15.7,0,9,2000
14135,28/09/2000,17.8,0,9,2000
14136,29/09/2000,16.3,0,9,2000
14137,30/09/2000,16.3,1.1,9,2000
14138,01/10/2000,17.3,0,10,2000
14139,02/10/2000,20,0,10,2000
14140,03/10/2000,17.4,0.2,10,2000
14141,04/10/2000,15.2,0.4,10,2000
14142,05/10/2000,17.6,0,10,2000
14143,06/10/2000,17.5,0,10,2000
14144,07/10/2000,16.7,0,10,2000
14145,08/10/2000,18.2,0,10,2000
14146,09/10/2000,16.8,1.3,10,2000
14147,10/10/2000,14.7,0,10,2000
14148,11/10/2000,18.8,0,10,2000
14149,12/10/2000,19.3,0,10,2000
14150,13/10/2000,18.6,0,10,2000
14151,14/10/2000,18.4,0,10,2000
14152,15/10/2000,22,0,10,2000
14153,16/10/2000,16.8,0,10,2000
14154,17/10/2000,19,0,10,2000
14155,18/10/2000,16,0.1,10,2000
14156,19/10/2000,17.2,0,10,2000
14157,20/10/2000,17,0,10,2000
14158,21/10/2000,16.8,0,10,2000
14159,22/10/2000,19.8,0,10,2000
14160,23/10/2000,12.6,1,10,2000
14161,24/10/2000,14.5,0,10,2000
14162,25/10/2000,13.4,0,10,2000
14163,26/10/2000,15,0,10,2000
14164,27/10/2000,18.2,0,10,2000
14165,28/10/2000,17.7,0,10,2000
14166,29/10/2000,16.7,0,10,2000
14167,30/10/2000,15.8,0,10,2000
14168,31/10/2000,15.7,0,10,2000
14169,01/11/2000,17.4,0,11,2000
14170,02/11/2000,17.5,0,11,2000
14171,03/11/2000,17.5,0,11,2000
14172,04/11/2000,17.6,0,11,2000
14173,05/11/2000,18.9,0,11,2000
14174,06/11/2000,14,0.6,11,2000
14175,07/11/2000,19,0,11,2000
14176,08/11/2000,19.6,0,11,2000
14177,09/11/2000,19.7,0,11,2000
14178,10/11/2000,19,0,11,2000
14179,11/11/2000,18.7,0,11,2000
14180,12/11/2000,17,1,11,2000
14181,13/11/2000,18.2,0,11,2000
14182,14/11/2000,25.5,0,11,2000
14183,15/11/2000,33.6,0,11,2000
14184,16/11/2000,18.6,1.2,11,2000
14185,17/11/2000,17.2,1.2,11,2000
14186,18/11/2000,18.6,3.3,11,2000
14187,19/11/2000,19,0,11,2000
14188,20/11/2000,18.5,0,11,2000
14189,21/11/2000,18.2,0,11,2000
14190,22/11/2000,17.4,0,11,2000
14191,23/11/2000,17,0.4,11,2000
14192,24/11/2000,16.5,0,11,2000
14193,25/11/2000,18.3,0,11,2000
14194,26/11/2000,19.7,0,11,2000
14195,27/11/2000,20.2,0,11,2000
14196,28/11/2000,18.8,0,11,2000
14197,29/11/2000,19.6,0,11,2000
14198,30/11/2000,20,0,11,2000
14199,01/12/2000,20.2,0,12,2000
14200,02/12/2000,21,1.6,12,2000
14201,03/12/2000,18.8,0,12,2000
14202,04/12/2000,20,0,12,2000
14203,05/12/2000,20.5,0,12,2000
14204,06/12/2000,19,0.2,12,2000
14205,07/12/2000,19.2,4.2,12,2000
14206,08/12/2000,18.2,0,12,2000
14207,09/12/2000,20,0,12,2000
14208,10/12/2000,20,0,12,2000
14209,11/12/2000,20,0,12,2000
14210,12/12/2000,19.3,0,12,2000
14211,13/12/2000,19.6,0,12,2000
14212,14/12/2000,19.7,0,12,2000
14213,15/12/2000,22.3,0,12,2000
14214,16/12/2000,19.4,0,12,2000
14215,17/12/2000,19.7,0,12,2000
14216,18/12/2000,19.5,0,12,2000
14217,19/12/2000,20.7,0,12,2000
14218,20/12/2000,21.9,0,12,2000
14219,21/12/2000,21.3,0,12,2000
14220,22/12/2000,21.2,0,12,2000
14221,23/12/2000,16.2,0,12,2000
14222,24/12/2000,17,0,12,2000
14223,25/12/2000,19,0,12,2000
14224,26/12/2000,19.3,0,12,2000
14225,27/12/2000,17.5,0.1,12,2000
14226,28/12/2000,18.6,0.1,12,2000
14227,29/12/2000,19.5,0,12,2000
14228,30/12/2000,20.3,0,12,2000
14229,31/12/2000,17.4,7.5,12,2000
14230,01/01/2001,18.2,0,1,2001
14231,02/01/2001,19.8,0,1,2001
14232,03/01/2001,20.2,0,1,2001
14233,04/01/2001,20,0,1,2001
14234,05/01/2001,22,0,1,2001
14235,06/01/2001,20.2,0,1,2001
14236,07/01/2001,20.5,0,1,2001
14237,08/01/2001,21.7,0,1,2001
14238,09/01/2001,19,0.1,1,2001
14239,10/01/2001,20.6,2.2,1,2001
14240,11/01/2001,20.5,0,1,2001
14241,12/01/2001,22.3,11.5,1,2001
14242,13/01/2001,14.5,2.4,1,2001
14243,14/01/2001,19.9,0,1,2001
14244,15/01/2001,20.6,0,1,2001
14245,16/01/2001,20.6,0,1,2001
14246,17/01/2001,19.5,0,1,2001
14247,18/01/2001,18.6,0,1,2001
14248,19/01/2001,18.5,0,1,2001
14249,20/01/2001,20.2,0,1,2001
14250,21/01/2001,20.8,0,1,2001
14251,22/01/2001,23.2,0,1,2001
14252,23/01/2001,20,0.1,1,2001
14253,24/01/2001,19.5,0,1,2001
14254,25/01/2001,18.5,0,1,2001
14255,26/01/2001,18.8,0,1,2001
14256,27/01/2001,21.9,0,1,2001
14257,28/01/2001,22,0,1,2001
14258,29/01/2001,21.4,0,1,2001
14259,30/01/2001,17.2,0,1,2001
14260,31/01/2001,19,0,1,2001
14261,01/02/2001,19.7,5.2,2,2001
14262,02/02/2001,17.8,0.7,2,2001
14263,03/02/2001,17.6,0,2,2001
14264,04/02/2001,18.9,0,2,2001
14265,05/02/2001,23.3,0,2,2001
14266,06/02/2001,20.2,0,2,2001
14267,07/02/2001,21.7,0,2,2001
14268,08/02/2001,19.5,0,2,2001
14269,09/02/2001,23.2,0,2,2001
14270,10/02/2001,24.7,0,2,2001
14271,11/02/2001,23,0,2,2001
14272,12/02/2001,20.2,0,2,2001
14273,13/02/2001,17.7,4.4,2,2001
14274,14/02/2001,18.4,0,2,2001
14275,15/02/2001,23.6,0,2,2001
14276,16/02/2001,20.8,0,2,2001
14277,17/02/2001,17.8,0,2,2001
14278,18/02/2001,19.6,0,2,2001
14279,19/02/2001,19.8,0.1,2,2001
14280,20/02/2001,19.3,0,2,2001
14281,21/02/2001,18.1,0,2,2001
14282,22/02/2001,22,0,2,2001
14283,23/02/2001,19.8,0,2,2001
14284,24/02/2001,17.5,0,2,2001
14285,25/02/2001,18,0,2,2001
14286,26/02/2001,18.4,0,2,2001
14287,27/02/2001,25,0,2,2001
14288,28/02/2001,26.2,0,2,2001
14289,01/03/2001,20,0,3,2001
14290,02/03/2001,17.5,0,3,2001
14291,03/03/2001,20,0,3,2001
14292,04/03/2001,21.8,0,3,2001
14293,05/03/2001,22.9,0,3,2001
14294,06/03/2001,21.8,0,3,2001
14295,07/03/2001,22.8,0,3,2001
14296,08/03/2001,20.7,0,3,2001
14297,09/03/2001,20.6,0,3,2001
14298,10/03/2001,18.6,0,3,2001
14299,11/03/2001,19,1.3,3,2001
14300,12/03/2001,18.5,0,3,2001
14301,13/03/2001,23.2,0,3,2001
14302,14/03/2001,19.5,0,3,2001
14303,15/03/2001,21.5,0,3,2001
14304,16/03/2001,20.8,0,3,2001
14305,17/03/2001,15.5,0,3,2001
14306,18/03/2001,18.9,0,3,2001
14307,19/03/2001,19.1,0,3,2001
14308,20/03/2001,17.3,0,3,2001
14309,21/03/2001,22.5,0,3,2001
14310,22/03/2001,22.2,0,3,2001
14311,23/03/2001,16,0,3,2001
14312,24/03/2001,19.2,0,3,2001
14313,25/03/2001,18,0,3,2001
14314,26/03/2001,20.5,0,3,2001
14315,27/03/2001,16.5,0,3,2001
14316,28/03/2001,21.5,0,3,2001
14317,29/03/2001,22.1,0,3,2001
14318,30/03/2001,18.9,0,3,2001
14319,31/03/2001,17.2,0,3,2001
14320,01/04/2001,17.8,0.8,4,2001
14321,02/04/2001,15.8,4.5,4,2001
14322,03/04/2001,17.6,0,4,2001
14323,04/04/2001,19.2,0,4,2001
14324,05/04/2001,23.7,0,4,2001
14325,06/04/2001,21.2,15.5,4,2001
14326,07/04/2001,19.6,0.2,4,2001
14327,08/04/2001,16,3,4,2001
14328,09/04/2001,18.7,0,4,2001
14329,10/04/2001,19,0,4,2001
14330,11/04/2001,17.5,0,4,2001
14331,12/04/2001,16.5,0,4,2001
14332,13/04/2001,16.2,0,4,2001
14333,14/04/2001,17.2,0,4,2001
14334,15/04/2001,15.2,0,4,2001
14335,16/04/2001,17.1,0,4,2001
14336,17/04/2001,19.6,0,4,2001
14337,18/04/2001,24.8,0,4,2001
14338,19/04/2001,17,0,4,2001
14339,20/04/2001,20,0,4,2001
14340,21/04/2001,13.8,0,4,2001
14341,22/04/2001,17.2,5.5,4,2001
14342,23/04/2001,16.4,0,4,2001
14343,24/04/2001,14.4,1.2,4,2001
14344,25/04/2001,16.4,0,4,2001
14345,26/04/2001,15.4,0,4,2001
14346,27/04/2001,17.5,0.1,4,2001
14347,28/04/2001,17.6,3,4,2001
14348,29/04/2001,14.6,0,4,2001
14349,30/04/2001,19,0,4,2001
14350,01/05/2001,22.8,0,5,2001
14351,02/05/2001,15.5,0,5,2001
14352,03/05/2001,16.2,0,5,2001
14353,04/05/2001,11.7,17.4,5,2001
14354,05/05/2001,12.8,0.1,5,2001
14355,06/05/2001,14.4,4.2,5,2001
14356,07/05/2001,13.3,0.8,5,2001
14357,08/05/2001,16.6,1.2,5,2001
14358,09/05/2001,14.4,0.9,5,2001
14359,10/05/2001,16.4,0,5,2001
14360,11/05/2001,21.6,0,5,2001
14361,12/05/2001,26.9,0,5,2001
14362,13/05/2001,27.4,0,5,2001
14363,14/05/2001,17,0,5,2001
14364,15/05/2001,20.6,0,5,2001
14365,16/05/2001,22.1,0,5,2001
14366,17/05/2001,21.5,0,5,2001
14367,18/05/2001,24.6,0,5,2001
14368,19/05/2001,19.5,2.3,5,2001
14369,20/05/2001,15.8,0.1,5,2001
14370,21/05/2001,14.5,0.8,5,2001
14371,22/05/2001,15.1,0,5,2001
14372,23/05/2001,15.5,0,5,2001
14373,24/05/2001,18.5,2.3,5,2001
14374,25/05/2001,14.3,14.6,5,2001
14375,26/05/2001,12.6,2.1,5,2001
14376,27/05/2001,13.4,0,5,2001
14377,28/05/2001,16.6,1.2,5,2001
14378,29/05/2001,15,0,5,2001
14379,30/05/2001,17.6,0,5,2001
14380,31/05/2001,14.8,1.2,5,2001
14381,01/06/2001,13.6,2.2,6,2001
14382,02/06/2001,14.6,0.7,6,2001
14383,03/06/2001,15.4,2,6,2001
14384,04/06/2001,16.6,0.4,6,2001
14385,05/06/2001,20.5,0,6,2001
14386,06/06/2001,15.8,3.4,6,2001
14387,07/06/2001,14.6,0,6,2001
14388,08/06/2001,16.8,0,6,2001
14389,09/06/2001,14.7,0,6,2001
14391,11/06/2001,15.3,1.5,6,2001
14392,12/06/2001,18,0,6,2001
14393,13/06/2001,18.6,0.3,6,2001
14394,14/06/2001,16.6,0.5,6,2001
14395,15/06/2001,16.6,0,6,2001
14396,16/06/2001,18.4,0,6,2001
14397,17/06/2001,18.6,7.4,6,2001
14398,18/06/2001,14.5,0,6,2001
14399,19/06/2001,15,0,6,2001
14400,20/06/2001,19,0,6,2001
14401,21/06/2001,16.6,0,6,2001
14402,22/06/2001,14.5,0,6,2001
14403,23/06/2001,18,0,6,2001
14404,24/06/2001,16.3,0,6,2001
14405,25/06/2001,14.6,2.6,6,2001
14406,26/06/2001,17.2,0,6,2001
14407,27/06/2001,15.7,3.2,6,2001
14408,28/06/2001,11.8,2.2,6,2001
14409,29/06/2001,12.5,14.5,6,2001
14410,30/06/2001,13.5,1,6,2001
14411,01/07/2001,14.8,0,7,2001
14412,02/07/2001,14.8,16.8,7,2001
14413,03/07/2001,10.8,28.6,7,2001
14414,04/07/2001,10,8.6,7,2001
14415,05/07/2001,9.2,12.5,7,2001
14416,06/07/2001,12.5,0,7,2001
14417,07/07/2001,13,7.5,7,2001
14418,08/07/2001,13.2,3.5,7,2001
14419,09/07/2001,13.5,12.6,7,2001
14420,10/07/2001,14,0,7,2001
14421,11/07/2001,16.4,0,7,2001
14422,12/07/2001,14.5,0,7,2001
14423,13/07/2001,14.5,0,7,2001
14424,14/07/2001,19.4,0,7,2001
14425,15/07/2001,15,0.1,7,2001
14426,16/07/2001,16.4,0,7,2001
14427,17/07/2001,12.6,6.8,7,2001
14428,18/07/2001,12.7,2.5,7,2001
14429,19/07/2001,11.5,13.5,7,2001
14430,20/07/2001,10.7,1.5,7,2001
14431,21/07/2001,11.2,4.1,7,2001
14432,22/07/2001,14.9,0.5,7,2001
14433,23/07/2001,12.8,0,7,2001
14434,24/07/2001,13,0,7,2001
14435,25/07/2001,18,0,7,2001
14436,26/07/2001,22.6,0,7,2001
14437,27/07/2001,16.2,0,7,2001
14438,28/07/2001,15.6,0,7,2001
14439,29/07/2001,16,0,7,2001
14440,30/07/2001,25.8,0,7,2001
14441,31/07/2001,26.2,0,7,2001
14442,01/08/2001,17.7,0,8,2001
14443,02/08/2001,14.6,0.5,8,2001
14444,03/08/2001,13.5,1,8,2001
14445,04/08/2001,14,0.3,8,2001
14446,05/08/2001,18,0,8,2001
14447,06/08/2001,16.3,0,8,2001
14448,07/08/2001,15.7,0,8,2001
14449,08/08/2001,21,0,8,2001
14450,09/08/2001,15,3.5,8,2001
14451,10/08/2001,14.8,0,8,2001
14452,11/08/2001,13.7,0,8,2001
14453,12/08/2001,15.8,0,8,2001
14454,13/08/2001,13,8.5,8,2001
14455,14/08/2001,11.5,4,8,2001
14456,15/08/2001,12,2.2,8,2001
14457,16/08/2001,13.3,0.2,8,2001
14458,17/08/2001,12.2,1,8,2001
14459,18/08/2001,13,0,8,2001
14460,19/08/2001,13.6,3,8,2001
14461,20/08/2001,11,1.6,8,2001
14462,21/08/2001,14.5,2.7,8,2001
14463,22/08/2001,12.4,5,8,2001
14464,23/08/2001,15.5,4.6,8,2001
14465,24/08/2001,13.6,2.7,8,2001
14466,25/08/2001,13.3,0.6,8,2001
14467,26/08/2001,13.7,2.6,8,2001
14468,27/08/2001,14.4,0,8,2001
14469,28/08/2001,13.2,9,8,2001
14470,29/08/2001,12.6,8.9,8,2001
14471,30/08/2001,13,0,8,2001
14472,31/08/2001,13,4.5,8,2001
14473,01/09/2001,14.2,0,9,2001
14474,02/09/2001,12.5,0.2,9,2001
14475,03/09/2001,13.5,9,9,2001
14476,04/09/2001,13.9,0.4,9,2001
14477,05/09/2001,13.2,3.4,9,2001
14478,06/09/2001,13.2,0.5,9,2001
14479,07/09/2001,16,0,9,2001
14480,08/09/2001,18,0,9,2001
14481,09/09/2001,13.7,0.1,9,2001
14482,10/09/2001,14,0.2,9,2001
14483,11/09/2001,11,1,9,2001
14484,12/09/2001,14.5,0,9,2001
14485,13/09/2001,14.4,0,9,2001
14486,14/09/2001,17,0,9,2001
14487,15/09/2001,20.4,0,9,2001
14488,16/09/2001,15.5,0,9,2001
14489,17/09/2001,17,0,9,2001
14490,18/09/2001,16,0,9,2001
14491,19/09/2001,16.2,0,9,2001
14492,20/09/2001,15,0,9,2001
14493,21/09/2001,15,0,9,2001
14494,22/09/2001,13.7,0,9,2001
14495,23/09/2001,15.2,2.6,9,2001
14496,24/09/2001,13.5,1.7,9,2001
14497,25/09/2001,15,0,9,2001
14498,26/09/2001,12,4.2,9,2001
14499,27/09/2001,16.5,0,9,2001
14500,28/09/2001,16,0,9,2001
14501,29/09/2001,17.2,0,9,2001
14502,30/09/2001,15.2,1,9,2001
14503,01/10/2001,15,0,10,2001
14504,02/10/2001,15.2,0,10,2001
14505,03/10/2001,15.3,0.1,10,2001
14506,04/10/2001,14.6,0,10,2001
14507,05/10/2001,15.4,1.2,10,2001
14508,06/10/2001,14.5,0.1,10,2001
14509,07/10/2001,17.2,0,10,2001
14510,08/10/2001,20.5,0,10,2001
14511,09/10/2001,17.6,0,10,2001
14512,10/10/2001,18.4,0,10,2001
14513,11/10/2001,21,0,10,2001
14514,12/10/2001,17.6,0,10,2001
14515,13/10/2001,16.1,0,10,2001
14516,14/10/2001,17.6,0,10,2001
14517,15/10/2001,15.4,0.5,10,2001
14518,16/10/2001,16.6,3,10,2001
14519,17/10/2001,16.2,1.7,10,2001
14520,18/10/2001,16.5,0,10,2001
14521,19/10/2001,16.8,0,10,2001
14522,20/10/2001,16.6,0,10,2001
14523,21/10/2001,19,0,10,2001
14524,22/10/2001,21,1,10,2001
14525,23/10/2001,16,0,10,2001
14526,24/10/2001,15.6,5.5,10,2001
14527,25/10/2001,16.2,0,10,2001
14528,26/10/2001,14,1.2,10,2001
14529,27/10/2001,19.7,6.4,10,2001
14530,28/10/2001,14.6,5.5,10,2001
14531,29/10/2001,17,0,10,2001
14532,30/10/2001,18.8,0.2,10,2001
14533,31/10/2001,16.5,0,10,2001
14534,01/11/2001,18.2,0,11,2001
14535,02/11/2001,18.1,0,11,2001
14536,03/11/2001,18,0,11,2001
14537,04/11/2001,16.8,0,11,2001
14538,05/11/2001,16.5,0.1,11,2001
14539,06/11/2001,14.8,8.4,11,2001
14540,07/11/2001,18.2,0,11,2001
14541,08/11/2001,16.5,0,11,2001
14542,09/11/2001,19.6,0,11,2001
14543,10/11/2001,19.8,0,11,2001
14544,11/11/2001,20,0,11,2001
14545,12/11/2001,19.7,0,11,2001
14546,13/11/2001,20,0,11,2001
14547,14/11/2001,17,0,11,2001
14548,15/11/2001,20,0,11,2001
14549,16/11/2001,22,0,11,2001
14550,17/11/2001,17.2,0,11,2001
14551,18/11/2001,17,0,11,2001
14552,19/11/2001,14.5,8,11,2001
